lat,lon,aed_lat,aed_lon,distance,type,city
50.8401768,4.3735736,,,,new_aed,Brussels
50.8412565,4.3705071,,,,new_aed,Brussels
50.8387566,4.3688226,,,,new_aed,Brussels
50.8387566,4.3688226,,,,new_aed,Brussels
50.8410717,4.3745626,,,,new_aed,Brussels
50.8412901,4.3744443,,,,new_aed,Brussels
50.8408246,4.3751846,,,,new_aed,Brussels
50.8408246,4.3751846,,,,new_aed,Brussels
50.8408246,4.3751846,,,,new_aed,Brussels
50.8408259,4.3761767,,,,new_aed,Brussels
50.8393873,4.3786546,,,,new_aed,Brussels
50.8383594,4.3726285,,,,new_aed,Brussels
50.8386891,4.375194,,,,new_aed,Brussels
50.8386891,4.375194,,,,new_aed,Brussels
50.8386891,4.375194,,,,new_aed,Brussels
50.8386891,4.375194,,,,new_aed,Brussels
50.8386891,4.375194,,,,new_aed,Brussels
50.8306517,4.3208357,,,,new_aed,Brussels
50.8833563,4.333544,,,,new_aed,Brussels
50.8747739,4.3314996,,,,new_aed,Brussels
50.8788604,4.413357,,,,new_aed,Brussels
50.8589942,4.331941,,,,new_aed,Brussels
50.8281162,4.3873926,,,,new_aed,Brussels
50.8276652,4.3464983,,,,new_aed,Brussels
50.8221089,4.3276041,,,,new_aed,Brussels
50.8266798,4.3467301,,,,new_aed,Brussels
50.8403937,4.3829878,,,,new_aed,Brussels
50.8410646,4.3727358,,,,new_aed,Brussels
50.8410646,4.3727358,,,,new_aed,Brussels
50.8793322,4.3730967,,,,new_aed,Brussels
50.8793322,4.3730967,,,,new_aed,Brussels
50.835802,4.4396025,,,,new_aed,Brussels
50.876279,4.3026291,,,,new_aed,Brussels
50.8504834,4.3401242,,,,new_aed,Brussels
50.8444562,4.3889938,,,,new_aed,Brussels
50.8479498,4.3566474,,,,new_aed,Brussels
50.8602587,4.3332136,,,,new_aed,Brussels
50.8693449,4.4061368,,,,new_aed,Brussels
50.8642968,4.2900978,,,,new_aed,Brussels
50.8410497,4.3666923,,,,new_aed,Brussels
50.8509179,4.3689028,,,,new_aed,Brussels
50.8152254,4.3738506,,,,new_aed,Brussels
50.843716,4.3185614,,,,new_aed,Brussels
50.8720221,4.2957032,,,,new_aed,Brussels
50.8527348,4.3559377,,,,new_aed,Brussels
50.8619006,4.4295932,,,,new_aed,Brussels
50.8793322,4.3730967,,,,new_aed,Brussels
50.8240616,4.3543334,,,,new_aed,Brussels
50.8192845,4.2770922,,,,new_aed,Brussels
50.8676522,4.3429683,,,,new_aed,Brussels
50.843716,4.3185614,,,,new_aed,Brussels
50.851591,4.3971573,,,,new_aed,Brussels
50.8176829,4.2557732,,,,new_aed,Brussels
50.8061268,4.3298899,,,,new_aed,Brussels
50.8307961,4.3500343,,,,new_aed,Brussels
50.8354185,4.3413064,,,,new_aed,Brussels
50.8270333,4.3407579,,,,new_aed,Brussels
50.8269376,4.3419841,,,,new_aed,Brussels
50.8306583,4.3381813,,,,new_aed,Brussels
50.8329218,4.3393016,,,,new_aed,Brussels
50.8291191,4.3468929,,,,new_aed,Brussels
50.8274704,4.3463141,,,,new_aed,Brussels
50.8303146,4.3519958,,,,new_aed,Brussels
50.8291318,4.3518179,,,,new_aed,Brussels
50.8249667,4.3460972,,,,new_aed,Brussels
50.871281,4.2881429,,,,new_aed,Brussels
50.8441669,4.3588614,,,,new_aed,Brussels
50.8628391,4.3521115,,,,new_aed,Brussels
50.8193178,4.3374016,,,,new_aed,Brussels
50.8223994,4.3289841,,,,new_aed,Brussels
50.8113754,4.3231899,,,,new_aed,Brussels
50.8265828,4.3310295,,,,new_aed,Brussels
50.8099615,4.327623,,,,new_aed,Brussels
50.8097275,4.3324114,,,,new_aed,Brussels
50.8086047,4.3142061,,,,new_aed,Brussels
50.804732,4.3176021,,,,new_aed,Brussels
50.8572669,4.3519667,,,,new_aed,Brussels
50.838844,4.3721912,,,,new_aed,Brussels
50.8515077,4.4535382,,,,new_aed,Brussels
50.8286387,4.4494347,,,,new_aed,Brussels
50.8716297,4.4165581,,,,new_aed,Brussels
50.8526058,4.448905,,,,new_aed,Brussels
50.8526058,4.448905,,,,new_aed,Brussels
50.8337919,4.3515365,,,,new_aed,Brussels
50.8418937,4.3732888,,,,new_aed,Brussels
50.8754843,4.3551248,,,,new_aed,Brussels
50.8753592,4.3563755,,,,new_aed,Brussels
50.8629674,4.3543575,,,,new_aed,Brussels
50.87824,4.3855638,,,,new_aed,Brussels
50.8587552,4.3237592,,,,new_aed,Brussels
50.828676,4.337638,,,,new_aed,Brussels
50.8220142,4.3890249,,,,new_aed,Brussels
50.8200034,4.4082508,,,,new_aed,Brussels
50.8448427,4.4024589,,,,new_aed,Brussels
50.851862,4.311106,,,,new_aed,Brussels
50.8422946,4.343379,,,,new_aed,Brussels
50.8316176,4.3582055,,,,new_aed,Brussels
50.8288755,4.3437338,,,,new_aed,Brussels
50.8318932,4.3155263,,,,new_aed,Brussels
50.8743227,4.3907265,,,,new_aed,Brussels
50.8427501,4.3515499,,,,new_aed,Brussels
50.8223102,4.3468026,,,,new_aed,Brussels
50.8286387,4.4494347,,,,new_aed,Brussels
50.8416688,4.347868,,,,new_aed,Brussels
50.8590771,4.3559942,,,,new_aed,Brussels
50.8065142,4.3561678,,,,new_aed,Brussels
50.8317122,4.3031746,,,,new_aed,Brussels
50.8327719,4.3313614,,,,new_aed,Brussels
50.8327719,4.3313614,,,,new_aed,Brussels
50.8160362,4.4329063,,,,new_aed,Brussels
50.8320172,4.3382755,,,,new_aed,Brussels
50.8404194,4.3673864,,,,new_aed,Brussels
50.8429175,4.367846,,,,new_aed,Brussels
50.8642408,4.3584806,,,,new_aed,Brussels
50.8365536,4.351759,,,,new_aed,Brussels
50.8659203,4.351108,,,,new_aed,Brussels
50.8403877,4.3624543,,,,new_aed,Brussels
50.8058898,4.4141073,,,,new_aed,Brussels
50.8807178,4.3804544,,,,new_aed,Brussels
50.8818294,4.3763857,,,,new_aed,Brussels
50.8428918,4.3538079,,,,new_aed,Brussels
50.8421419,4.3583645,,,,new_aed,Brussels
50.8341542,4.3483771,,,,new_aed,Brussels
50.8352625,4.3528887,,,,new_aed,Brussels
50.8334723,4.3479754,,,,new_aed,Brussels
50.8389028,4.3971966,,,,new_aed,Brussels
50.9035128,4.4157768,,,,new_aed,Brussels
50.8382073,4.3540724,,,,new_aed,Brussels
50.8444531,4.3695378,,,,new_aed,Brussels
50.8525194,4.3143183,,,,new_aed,Brussels
50.8525194,4.3143183,,,,new_aed,Brussels
50.8525194,4.3143183,,,,new_aed,Brussels
50.8365772,4.408123,,,,new_aed,Brussels
50.8365772,4.408123,,,,new_aed,Brussels
50.8365772,4.408123,,,,new_aed,Brussels
50.8365772,4.408123,,,,new_aed,Brussels
50.8365772,4.408123,,,,new_aed,Brussels
50.8365772,4.408123,,,,new_aed,Brussels
50.8365772,4.408123,,,,new_aed,Brussels
50.8365772,4.408123,,,,new_aed,Brussels
50.8347317,4.3564754,,,,new_aed,Brussels
50.8347317,4.3564754,,,,new_aed,Brussels
50.8347317,4.3564754,,,,new_aed,Brussels
50.8461715,4.3590794,,,,new_aed,Brussels
50.8461715,4.3590794,,,,new_aed,Brussels
50.8461715,4.3590794,,,,new_aed,Brussels
50.8461715,4.3590794,,,,new_aed,Brussels
50.8633143,4.3313364,,,,new_aed,Brussels
50.8633143,4.3313364,,,,new_aed,Brussels
50.8633143,4.3313364,,,,new_aed,Brussels
50.8633143,4.3313364,,,,new_aed,Brussels
50.8633143,4.3313364,,,,new_aed,Brussels
50.8633143,4.3313364,,,,new_aed,Brussels
50.8633143,4.3313364,,,,new_aed,Brussels
50.8487957,4.321365,,,,new_aed,Brussels
50.8487957,4.321365,,,,new_aed,Brussels
50.8487957,4.321365,,,,new_aed,Brussels
50.8487957,4.321365,,,,new_aed,Brussels
50.8487957,4.321365,,,,new_aed,Brussels
50.8487957,4.321365,,,,new_aed,Brussels
50.8487957,4.321365,,,,new_aed,Brussels
50.8486551,4.3492908,,,,new_aed,Brussels
50.8486551,4.3492908,,,,new_aed,Brussels
50.8486551,4.3492908,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.836155,4.338181,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8549686,4.358441,,,,new_aed,Brussels
50.8972547,4.3547943,,,,new_aed,Brussels
50.8612674,4.3584862,,,,new_aed,Brussels
50.822486,4.3224991,,,,new_aed,Brussels
50.8497889,4.3539831,,,,new_aed,Brussels
50.8273739,4.3733971,,,,new_aed,Brussels
50.850308,4.4278228,,,,new_aed,Brussels
50.8615536,4.3406368,,,,new_aed,Brussels
50.83435,4.3528597,,,,new_aed,Brussels
50.8232129,4.3987979,,,,new_aed,Brussels
50.8480852,4.3655695,,,,new_aed,Brussels
50.8348824,4.3383602,,,,new_aed,Brussels
50.8231928,4.368949,,,,new_aed,Brussels
50.8454218,4.4363192,,,,new_aed,Brussels
50.8181486,4.4283271,,,,new_aed,Brussels
50.8474892,4.3082897,,,,new_aed,Brussels
50.81107,4.3902759,,,,new_aed,Brussels
50.812275,4.3714062,,,,new_aed,Brussels
50.8763406,4.3479553,,,,new_aed,Brussels
50.833258,4.3673239,,,,new_aed,Brussels
50.8642408,4.3584806,,,,new_aed,Brussels
50.8316623,4.3231098,,,,new_aed,Brussels
50.8625502,4.37966,,,,new_aed,Brussels
50.8235717,4.3766927,,,,new_aed,Brussels
50.8621701,4.3604583,,,,new_aed,Brussels
50.8322527,4.3312099,,,,new_aed,Brussels
50.8602797,4.3610623,,,,new_aed,Brussels
50.8602797,4.3610623,,,,new_aed,Brussels
50.8346422,4.3328165,,,,new_aed,Brussels
50.8346422,4.3328165,,,,new_aed,Brussels
50.8220888,4.3600063,,,,new_aed,Brussels
50.8342814,4.3292672,,,,new_aed,Brussels
50.8460902,4.3694621,,,,new_aed,Brussels
50.8762924,4.3374689,,,,new_aed,Brussels
50.8573359,4.3948099,,,,new_aed,Brussels
50.8708253,4.3740157,,,,new_aed,Brussels
50.863928,4.3715257,,,,new_aed,Brussels
50.8359838,4.3688718,,,,new_aed,Brussels
50.8431248,4.4148403,,,,new_aed,Brussels
50.8437646,4.4462358,,,,new_aed,Brussels
50.7996075,4.3755576,,,,new_aed,Brussels
50.8544587,4.3708841,,,,new_aed,Brussels
50.8363653,4.3551726,,,,new_aed,Brussels
50.8501745,4.3682558,,,,new_aed,Brussels
50.8320082,4.34181,,,,new_aed,Brussels
50.8439542,4.4247976,,,,new_aed,Brussels
50.8360856,4.3867029,,,,new_aed,Brussels
50.8443674,4.3200126,,,,new_aed,Brussels
50.8414306,4.3729338,,,,new_aed,Brussels
50.8414306,4.3729338,,,,new_aed,Brussels
50.8414306,4.3729338,,,,new_aed,Brussels
50.8414306,4.3729338,,,,new_aed,Brussels
50.8408809,4.3680651,,,,new_aed,Brussels
50.8408809,4.3680651,,,,new_aed,Brussels
50.8408809,4.3680651,,,,new_aed,Brussels
50.8529285,4.3737158,,,,new_aed,Brussels
50.8529285,4.3737158,,,,new_aed,Brussels
50.8605273,4.3993471,,,,new_aed,Brussels
50.8510894,4.4019107,,,,new_aed,Brussels
50.8642408,4.3584806,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8462585,4.3502706,,,,new_aed,Brussels
50.8281227,4.3649502,,,,new_aed,Brussels
50.8281227,4.3649502,,,,new_aed,Brussels
50.7831152,4.3796108,,,,new_aed,Brussels
50.8351858,4.3593514,,,,new_aed,Brussels
50.8351858,4.3593514,,,,new_aed,Brussels
50.8489042,4.3453448,,,,new_aed,Brussels
50.8472558,4.3488758,,,,new_aed,Brussels
50.8438431,4.3546563,,,,new_aed,Brussels
50.8243842,4.2903496,,,,new_aed,Brussels
50.8432295,4.328514,,,,new_aed,Brussels
50.8432295,4.328514,,,,new_aed,Brussels
50.8384745,4.3537716,,,,new_aed,Brussels
50.8427573,4.3804722,,,,new_aed,Brussels
50.8637332,4.3590301,,,,new_aed,Brussels
50.8977117,4.341108,,,,new_aed,Brussels
50.8503118,4.3458613,,,,new_aed,Brussels
50.8836566,4.3066276,,,,new_aed,Brussels
50.8396637,4.3570607,,,,new_aed,Brussels
50.8476593,4.3432761,,,,new_aed,Brussels
50.842239,4.322808,,,,new_aed,Brussels
50.844361,4.3662119,,,,new_aed,Brussels
50.844361,4.3662119,,,,new_aed,Brussels
50.8096703,4.3259257,,,,new_aed,Brussels
50.8252083,4.3843205,,,,new_aed,Brussels
50.8552747,4.3487249,,,,new_aed,Brussels
50.8552747,4.3487249,,,,new_aed,Brussels
50.8347523,4.3787093,,,,new_aed,Brussels
50.8378998,4.3827196,,,,new_aed,Brussels
50.8352111,4.3554065,,,,new_aed,Brussels
50.8022471,4.3728089,,,,new_aed,Brussels
50.8637804,4.4189169,,,,new_aed,Brussels
50.8747443,4.3965921,,,,new_aed,Brussels
50.8347999,4.2987642,,,,new_aed,Brussels
50.8266013,4.3489922,,,,new_aed,Brussels
50.8220823,4.3570922,,,,new_aed,Brussels
50.8408761,4.319052,,,,new_aed,Brussels
50.8401739,4.3496409,,,,new_aed,Brussels
50.8418317,4.3438097,,,,new_aed,Brussels
50.8417371,4.3470457,,,,new_aed,Brussels
50.8478021,4.3372419,,,,new_aed,Brussels
50.8508033,4.3431514,,,,new_aed,Brussels
50.8650559,4.3573157,,,,new_aed,Brussels
50.847161,4.3519979,,,,new_aed,Brussels
50.8454218,4.4363192,,,,new_aed,Brussels
50.8349271,4.3069041,,,,new_aed,Brussels
50.8365145,4.3706329,,,,new_aed,Brussels
50.860875,4.3386838,,,,new_aed,Brussels
50.8539892,4.3389673,,,,new_aed,Brussels
50.8365677,4.358075,,,,new_aed,Brussels
50.829568,4.3496727,,,,new_aed,Brussels
50.8100833,4.2872334,,,,new_aed,Brussels
50.8427501,4.3515499,,,,new_aed,Brussels
50.8146058,4.2670402,,,,new_aed,Brussels
50.8544587,4.3708841,,,,new_aed,Brussels
50.8490266,4.3587532,,,,new_aed,Brussels
50.8490266,4.3587532,,,,new_aed,Brussels
50.8490055,4.3596066,,,,new_aed,Brussels
50.8472864,4.3604319,,,,new_aed,Brussels
50.8490266,4.3587532,,,,new_aed,Brussels
50.8202136,4.3928529,,,,new_aed,Brussels
50.8456261,4.3602931,,,,new_aed,Brussels
50.8489082,4.3387076,,,,new_aed,Brussels
50.8928133,4.3134466,,,,new_aed,Brussels
50.8618236,4.4033565,,,,new_aed,Brussels
50.8443746,4.3559222,,,,new_aed,Brussels
50.8461978,4.3671824,,,,new_aed,Brussels
50.8461978,4.3671824,,,,new_aed,Brussels
50.8504767,4.3655317,,,,new_aed,Brussels
50.8352217,4.3549375,,,,new_aed,Brussels
50.8449455,4.4121524,,,,new_aed,Brussels
50.8438344,4.411625,,,,new_aed,Brussels
50.8167146,4.4267448,,,,new_aed,Brussels
50.8161379,4.4275784,,,,new_aed,Brussels
50.7960251,4.4131409,,,,new_aed,Brussels
50.843531,4.4355089,,,,new_aed,Brussels
50.8513589,4.3723618,,,,new_aed,Brussels
50.8801388,4.4045598,,,,new_aed,Brussels
50.8739114,4.3118689,,,,new_aed,Brussels
50.8778933,4.3480315,,,,new_aed,Brussels
50.8670566,4.3689093,,,,new_aed,Brussels
50.8356259,4.3067697,,,,new_aed,Brussels
50.7975098,4.3791491,,,,new_aed,Brussels
50.8996946,4.3428918,,,,new_aed,Brussels
50.7997273,4.3733095,,,,new_aed,Brussels
50.8564182,4.3688096,,,,new_aed,Brussels
50.8553103,4.339787,,,,new_aed,Brussels
50.8445023,4.3790426,,,,new_aed,Brussels
50.8723306,4.4031617,,,,new_aed,Brussels
50.8582089,4.3619562,,,,new_aed,Brussels
50.8549981,4.4149021,,,,new_aed,Brussels
50.8549981,4.4149021,,,,new_aed,Brussels
50.8484957,4.3998434,,,,new_aed,Brussels
50.8529285,4.3737158,,,,new_aed,Brussels
50.8529285,4.3737158,,,,new_aed,Brussels
50.8607238,4.4157927,,,,new_aed,Brussels
50.8648798,4.4108443,,,,new_aed,Brussels
50.8480169,4.3988959,,,,new_aed,Brussels
50.8582089,4.3619562,,,,new_aed,Brussels
50.8713355,4.4193969,,,,new_aed,Brussels
50.8314348,4.3772675,,,,new_aed,Brussels
50.8719806,4.4061878,,,,new_aed,Brussels
50.8723306,4.4031617,,,,new_aed,Brussels
50.8633748,4.3674563,,,,new_aed,Brussels
50.8784118,4.381971,,,,new_aed,Brussels
50.8784118,4.381971,,,,new_aed,Brussels
50.8723306,4.4031617,,,,new_aed,Brussels
50.8723306,4.4031617,,,,new_aed,Brussels
50.8723306,4.4031617,,,,new_aed,Brussels
50.8723306,4.4031617,,,,new_aed,Brussels
50.8773652,4.4000604,,,,new_aed,Brussels
50.8107861,4.4348075,,,,new_aed,Brussels
50.8628558,4.357953,,,,new_aed,Brussels
50.8381594,4.3051904,,,,new_aed,Brussels
50.8754985,4.3240363,,,,new_aed,Brussels
50.8805507,4.3278718,,,,new_aed,Brussels
50.8796196,4.3285275,,,,new_aed,Brussels
50.8994245,4.3578228,,,,new_aed,Brussels
50.8911717,4.4170001,,,,new_aed,Brussels
50.8863049,4.3328281,,,,new_aed,Brussels
50.8406229,4.3423079,,,,new_aed,Brussels
50.8379269,4.3460392,,,,new_aed,Brussels
50.8959189,4.3709334,,,,new_aed,Brussels
50.8549177,4.3495812,,,,new_aed,Brussels
50.8696727,4.3608384,,,,new_aed,Brussels
50.887685,4.3412122,,,,new_aed,Brussels
50.8611682,4.355548,,,,new_aed,Brussels
50.8378232,4.3483549,,,,new_aed,Brussels
50.8266817,4.3732093,,,,new_aed,Brussels
50.8444562,4.3889938,,,,new_aed,Brussels
50.8318375,4.3630167,,,,new_aed,Brussels
50.8521351,4.4080279,,,,new_aed,Brussels
50.8857658,4.3289715,,,,new_aed,Brussels
50.8521332,4.3412345,,,,new_aed,Brussels
50.8003133,4.3047633,,,,new_aed,Brussels
50.802923,4.425917,,,,new_aed,Brussels
50.802923,4.425917,,,,new_aed,Brussels
50.802923,4.425917,,,,new_aed,Brussels
50.802923,4.425917,,,,new_aed,Brussels
50.8723651,4.3431768,,,,new_aed,Brussels
50.8532295,4.3702589,,,,new_aed,Brussels
50.8248584,4.4559527,,,,new_aed,Brussels
50.8400576,4.3686,,,,new_aed,Brussels
50.8422718,4.3673371,,,,new_aed,Brussels
50.8166832,4.3712808,,,,new_aed,Brussels
50.8223226,4.2852578,,,,new_aed,Brussels
50.8169254,4.2614483,,,,new_aed,Brussels
50.8568773,4.3516481,,,,new_aed,Brussels
50.8592321,4.3695109,,,,new_aed,Brussels
50.8025181,4.4090992,,,,new_aed,Brussels
50.8770148,4.4190291,,,,new_aed,Brussels
50.8770148,4.4190291,,,,new_aed,Brussels
50.8770148,4.4190291,,,,new_aed,Brussels
50.8095994,4.3139996,,,,new_aed,Brussels
50.8496608,4.343614,,,,new_aed,Brussels
50.8173913,4.3464355,,,,new_aed,Brussels
50.8750755,4.3078374,,,,new_aed,Brussels
50.8305816,4.3899848,,,,new_aed,Brussels
50.8084574,4.3378836,,,,new_aed,Brussels
50.8710288,4.3823167,,,,new_aed,Brussels
50.8656826,4.3086248,,,,new_aed,Brussels
50.9031668,4.4025752,,,,new_aed,Brussels
50.8306929,4.3175574,,,,new_aed,Brussels
50.8546109,4.3606333,,,,new_aed,Brussels
50.8546109,4.3606333,,,,new_aed,Brussels
50.8154234,4.371465,,,,new_aed,Brussels
50.8034074,4.3269585,,,,new_aed,Brussels
50.8444721,4.3587898,,,,new_aed,Brussels
50.8252041,4.3665828,,,,new_aed,Brussels
50.8700058,4.3077687,,,,new_aed,Brussels
50.8498303,4.3253975,,,,new_aed,Brussels
50.8623977,4.3386289,,,,new_aed,Brussels
50.8506321,4.3355269,,,,new_aed,Brussels
50.8562428,4.3571451,,,,new_aed,Brussels
50.9075823,4.4041792,,,,new_aed,Brussels
50.8878688,4.3193322,,,,new_aed,Brussels
50.86349525,4.41012845,,,,new_aed,Brussels
50.8654282,4.3192539,,,,new_aed,Brussels
50.8678352,4.33506,,,,new_aed,Brussels
50.8722618,4.3482841,,,,new_aed,Brussels
50.8489967,4.3058409,,,,new_aed,Brussels
50.8403621,4.4022367,,,,new_aed,Brussels
50.892492096813235,4.386926051631562,,,,new_aed,Brussels
50.8190308,4.3413141,,,,new_aed,Brussels
50.8617983,4.3721397,,,,new_aed,Brussels
50.7948813,4.3302831,,,,new_aed,Brussels
50.8711901,4.3243222,,,,new_aed,Brussels
50.809176,4.320549,,,,new_aed,Brussels
50.8799681,4.3561179,,,,new_aed,Brussels
50.839406600000004,4.3247841000000005,,,,new_aed,Brussels
50.8199431,4.3825123,,,,new_aed,Brussels
50.7898337,4.374768,,,,new_aed,Brussels
50.8397192,4.3364902,,,,new_aed,Brussels
50.8621018,4.4164371,,,,new_aed,Brussels
50.8090382,4.4172541,,,,new_aed,Brussels
50.8170688,4.4140483,,,,new_aed,Brussels
50.8657718,4.3373218,,,,new_aed,Brussels
50.845181749999995,4.39838455,,,,new_aed,Brussels
50.8468873,4.2984754,,,,new_aed,Brussels
50.8404001,4.3552251,,,,new_aed,Brussels
50.89063506172465,4.420770909760771,,,,new_aed,Brussels
50.85596119315205,4.305885169693487,,,,new_aed,Brussels
50.8558506,4.3585038,,,,new_aed,Brussels
50.8753598,4.3016529,,,,new_aed,Brussels
50.8554179,4.4004584,,,,new_aed,Brussels
50.8682656,4.3756984,,,,new_aed,Brussels
50.8111983,4.35089,,,,new_aed,Brussels
50.8007503,4.341095,,,,new_aed,Brussels
50.8907527,4.3832069,,,,new_aed,Brussels
50.8772703,4.3972149,,,,new_aed,Brussels
50.8069142,4.414397,,,,new_aed,Brussels
50.8825776,4.3539721,,,,new_aed,Brussels
50.8985784,4.3815405,,,,new_aed,Brussels
50.8592436,4.3196819,,,,new_aed,Brussels
50.8528696,4.3071451,,,,new_aed,Brussels
50.8523890881421,4.390887833387941,,,,new_aed,Brussels
50.8492971,4.4021303,,,,new_aed,Brussels
50.8665437,4.3768694,,,,new_aed,Brussels
50.8913336,4.3844154,,,,new_aed,Brussels
50.892503538372075,4.3337080057180595,,,,new_aed,Brussels
50.89964937031927,4.353803377207984,,,,new_aed,Brussels
50.8101223,4.3399435,,,,new_aed,Brussels
50.8197146,4.3531519,,,,new_aed,Brussels
50.8708937,4.3515584,,,,new_aed,Brussels
50.830530400373696,4.309245484386959,,,,new_aed,Brussels
50.865094,4.4080915,,,,new_aed,Brussels
50.87349515990165,4.375274409575714,,,,new_aed,Brussels
50.8470806,4.3818677,,,,new_aed,Brussels
50.8174334,4.2647092,,,,new_aed,Brussels
50.8010862,4.3972675,,,,new_aed,Brussels
50.839966,4.3077752,,,,new_aed,Brussels
50.8737447,4.3595373,,,,new_aed,Brussels
50.8803693,4.3494534,,,,new_aed,Brussels
50.8561188,4.3823416,,,,new_aed,Brussels
50.82607375,4.30517825,,,,new_aed,Brussels
50.8405226,4.3059009,,,,new_aed,Brussels
50.8276822,4.369591,,,,new_aed,Brussels
50.84187433877356,4.3541893477856854,,,,new_aed,Brussels
50.854894292495,4.398714482137942,,,,new_aed,Brussels
50.8515069,4.3272252,,,,new_aed,Brussels
50.8796733,4.3377172,,,,new_aed,Brussels
50.8624206,4.3910047,,,,new_aed,Brussels
50.89025945562059,4.377709697876178,,,,new_aed,Brussels
50.80133815000001,4.31723985,,,,new_aed,Brussels
50.87577751046683,4.375339345761276,,,,new_aed,Brussels
50.8851387,4.319126649999999,,,,new_aed,Brussels
50.8269246,4.3610649,,,,new_aed,Brussels
50.873029183569066,4.300119464266254,,,,new_aed,Brussels
50.9084372,4.39126995,,,,new_aed,Brussels
50.85527479454706,4.294365380385493,,,,new_aed,Brussels
50.85925435,4.3510367,,,,new_aed,Brussels
50.8192672,4.3280652,,,,new_aed,Brussels
50.822637400000005,4.31983245,,,,new_aed,Brussels
50.8665286,4.3578621,,,,new_aed,Brussels
50.83224235416679,4.415825191771464,,,,new_aed,Brussels
50.8849653,4.3233543,,,,new_aed,Brussels
50.8243291,4.2726843,,,,new_aed,Brussels
50.8991303,4.3285246,,,,new_aed,Brussels
50.82240995,4.41062735,,,,new_aed,Brussels
50.829776600541415,4.385833926530021,,,,new_aed,Brussels
50.8117361,4.3928266,,,,new_aed,Brussels
50.8956343,4.3760697,,,,new_aed,Brussels
50.8285363,4.3723004,,,,new_aed,Brussels
50.852644595718594,4.388495012562551,,,,new_aed,Brussels
50.8400905,4.329832,,,,new_aed,Brussels
50.8933141,4.3190254,,,,new_aed,Brussels
