type,public,latitude,longitude,city,province,region,geometry
unknown,NA,50.416275,4.5224282,Châtelet,Hainaut,Wallonia,POINT (4.5224282 50.416275)
unknown,NA,50.4361204,4.5127311,Châtelineau,Hainaut,Wallonia,POINT (4.5127311 50.4361204)
unknown,NA,50.4046944,4.5260773,Châtelet,Hainaut,Wallonia,POINT (4.5260773 50.4046944)
unknown,NA,50.4071043,4.4369054,Charleroi,Hainaut,Wallonia,POINT (4.4369054 50.4071043)
unknown,NA,50.4082166,4.4411352,Charleroi,Hainaut,Wallonia,POINT (4.4411352 50.4082166)
unknown,NA,50.4352613,4.4735901,Gilly,Hainaut,Wallonia,POINT (4.4735901 50.4352613)
unknown,1,50.4351701,4.4516672,Lodelinsart,Hainaut,Wallonia,POINT (4.4516672 50.4351701)
unknown,1,50.4337723,4.4480078,Marcinelle,Hainaut,Wallonia,POINT (4.4480078 50.4337723)
unknown,1,50.4079005,4.445926,Charleroi,Hainaut,Wallonia,POINT (4.445926 50.4079005)
unknown,1,50.4093639,4.4397536,Charleroi,Hainaut,Wallonia,POINT (4.4397536 50.4093639)
unknown,1,50.4295712,4.430686,Lodelinsart,Hainaut,Wallonia,POINT (4.430686 50.4295712)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.4702111,4.4725974,Gosselies,Hainaut,Wallonia,POINT (4.4725974 50.4702111)
unknown,1,50.3942902,4.4607321,Couillet,Hainaut,Wallonia,POINT (4.4607321 50.3942902)
unknown,1,50.4470706,4.4717946,Ransart,Hainaut,Wallonia,POINT (4.4717946 50.4470706)
unknown,1,50.4314166,4.4519654,Lodelinsart,Hainaut,Wallonia,POINT (4.4519654 50.4314166)
unknown,1,50.4535178,4.430264,Jumet,Hainaut,Wallonia,POINT (4.430264 50.4535178)
unknown,1,50.3889172,4.433642,Marcinelle,Hainaut,Wallonia,POINT (4.433642 50.3889172)
unknown,1,50.425241,4.4394263,Lodelinsart,Hainaut,Wallonia,POINT (4.4394263 50.425241)
unknown,1,50.4764304,4.4696049,Gosselies,Hainaut,Wallonia,POINT (4.4696049 50.4764304)
unknown,1,50.4542328,4.4729599,Ransart,Hainaut,Wallonia,POINT (4.4729599 50.4542328)
unknown,1,50.4010435,4.429518,Marcinelle,Hainaut,Wallonia,POINT (4.429518 50.4010435)
unknown,1,50.4499617,4.4816565,Ransart,Hainaut,Wallonia,POINT (4.4816565 50.4499617)
unknown,1,50.404615,4.4453306,Marcinelle,Hainaut,Wallonia,POINT (4.4453306 50.404615)
unknown,1,50.404615,4.4453306,Marcinelle,Hainaut,Wallonia,POINT (4.4453306 50.404615)
unknown,1,50.404615,4.4453306,Marcinelle,Hainaut,Wallonia,POINT (4.4453306 50.404615)
unknown,1,50.4106607,4.5198393,Châtelet,Hainaut,Wallonia,POINT (4.5198393 50.4106607)
unknown,1,50.4767279,4.4348124,Gosselies,Hainaut,Wallonia,POINT (4.4348124 50.4767279)
unknown,1,50.4540532,4.4466589,Jumet,Hainaut,Wallonia,POINT (4.4466589 50.4540532)
unknown,1,50.4540532,4.4466589,Jumet,Hainaut,Wallonia,POINT (4.4466589 50.4540532)
