type,public,latitude,longitude,city,province,region,geometry
unknown,NA,50.6295458,5.5680303,Liège,Liege,Wallonia,POINT (5.5680303 50.6295458)
unknown,NA,50.6687185,5.5005712,Loncin,Liege,Wallonia,POINT (5.5005712 50.6687185)
unknown,NA,50.6454756,5.5803028,Liège,Liege,Wallonia,POINT (5.5803028 50.6454756)
unknown,NA,50.616258,5.5220944,Seraing,Liege,Wallonia,POINT (5.5220944 50.616258)
unknown,NA,50.616258,5.5220944,Seraing,Liege,Wallonia,POINT (5.5220944 50.616258)
unknown,NA,50.6550743,5.5988442,Liège,Liege,Wallonia,POINT (5.5988442 50.6550743)
unknown,NA,50.6550743,5.5988442,Liège,Liege,Wallonia,POINT (5.5988442 50.6550743)
unknown,1,50.6647533,5.6307249,Herstal,Liege,Wallonia,POINT (5.6307249 50.6647533)
unknown,1,50.6647533,5.6307249,Herstal,Liege,Wallonia,POINT (5.6307249 50.6647533)
unknown,1,50.6649451,5.6341675,Herstal,Liege,Wallonia,POINT (5.6341675 50.6649451)
unknown,1,50.6898284,5.618391,Herstal,Liege,Wallonia,POINT (5.618391 50.6898284)
unknown,NA,50.6683486,5.5367024,Alleur,Liege,Wallonia,POINT (5.5367024 50.6683486)
unknown,NA,50.6684584,5.6519408,Liège,Liege,Wallonia,POINT (5.6519408 50.6684584)
unknown,NA,50.6588505,5.6226872,Herstal,Liege,Wallonia,POINT (5.6226872 50.6588505)
unknown,NA,50.6536251,5.4991456,Grâce-Hollogne,Liege,Wallonia,POINT (5.4991456 50.6536251)
unknown,NA,50.58454,5.495457,Seraing,Liege,Wallonia,POINT (5.495457 50.58454)
unknown,NA,50.6579033,5.621037,Herstal,Liege,Wallonia,POINT (5.621037 50.6579033)
unknown,NA,50.6655368,5.5070397,Ans,Liege,Wallonia,POINT (5.5070397 50.6655368)
unknown,NA,50.6463007,5.5986741,Liège,Liege,Wallonia,POINT (5.5986741 50.6463007)
unknown,NA,50.6269122,5.5658046,Liège,Liege,Wallonia,POINT (5.5658046 50.6269122)
unknown,NA,50.6440077,5.5714208,Liège,Liege,Wallonia,POINT (5.5714208 50.6440077)
unknown,NA,50.6175969,5.4951966,Jemeppe-sur-Meuse,Liege,Wallonia,POINT (5.4951966 50.6175969)
unknown,NA,50.6819908,5.5789956,Herstal,Liege,Wallonia,POINT (5.5789956 50.6819908)
unknown,NA,50.6399026,5.5212702,Saint-NicolasLg.),Liege,Wallonia,POINT (5.5212702 50.6399026)
unknown,NA,50.6339552,5.5195268,Saint-NicolasLg.),Liege,Wallonia,POINT (5.5195268 50.6339552)
unknown,NA,50.6348917,5.5715568,Liège,Liege,Wallonia,POINT (5.5715568 50.6348917)
unknown,NA,50.6119791,5.564206,Liège,Liege,Wallonia,POINT (5.564206 50.6119791)
unknown,NA,50.6139554,5.6059968,Liège,Liege,Wallonia,POINT (5.6059968 50.6139554)
unknown,NA,50.6448843,5.570448,Liège,Liege,Wallonia,POINT (5.570448 50.6448843)
unknown,NA,50.6287747,5.5706893,Liège,Liege,Wallonia,POINT (5.5706893 50.6287747)
unknown,NA,50.6175588,5.5737913,Liège,Liege,Wallonia,POINT (5.5737913 50.6175588)
unknown,NA,50.6279755,5.6140015,GrivegnéeLiège),Liege,Wallonia,POINT (5.6140015 50.6279755)
unknown,NA,50.619739,5.5921569,Liège,Liege,Wallonia,POINT (5.5921569 50.619739)
unknown,NA,50.5805176,5.5076822,Jemeppe-sur-Meuse,Liege,Wallonia,POINT (5.5076822 50.5805176)
unknown,NA,50.6099112,5.5070891,Seraing,Liege,Wallonia,POINT (5.5070891 50.6099112)
unknown,NA,50.6377514,5.4521589,Grâce-Hollogne,Liege,Wallonia,POINT (5.4521589 50.6377514)
unknown,NA,50.6461426,5.5810366,Liège,Liege,Wallonia,POINT (5.5810366 50.6461426)
unknown,NA,50.6461426,5.5810366,Liège,Liege,Wallonia,POINT (5.5810366 50.6461426)
unknown,NA,50.6748386,5.5627548,Liège,Liege,Wallonia,POINT (5.5627548 50.6748386)
unknown,NA,50.6461426,5.5810366,Liège,Liege,Wallonia,POINT (5.5810366 50.6461426)
unknown,NA,50.645227,5.5708214,Liège,Liege,Wallonia,POINT (5.5708214 50.645227)
unknown,NA,50.645227,5.5708214,Liège,Liege,Wallonia,POINT (5.5708214 50.645227)
unknown,NA,50.6778982,5.5265162,Alleur,Liege,Wallonia,POINT (5.5265162 50.6778982)
unknown,NA,50.6938257,5.6058382,Herstal,Liege,Wallonia,POINT (5.6058382 50.6938257)
unknown,NA,50.5931759,5.5608195,Seraing,Liege,Wallonia,POINT (5.5608195 50.5931759)
unknown,NA,50.590239,5.555584,Seraing,Liege,Wallonia,POINT (5.555584 50.590239)
unknown,NA,50.602403,5.5123298,Seraing,Liege,Wallonia,POINT (5.5123298 50.602403)
unknown,NA,50.6738014,5.5753838,Vottem,Liege,Wallonia,POINT (5.5753838 50.6738014)
unknown,NA,50.6446782,5.6023256,Liège,Liege,Wallonia,POINT (5.6023256 50.6446782)
unknown,NA,50.6052419,5.678943,Magnée,Liege,Wallonia,POINT (5.678943 50.6052419)
unknown,NA,50.6251155,5.6323866,GrivegnéeLiège),Liege,Wallonia,POINT (5.6323866 50.6251155)
unknown,NA,50.6786482,5.6296283,Herstal,Liege,Wallonia,POINT (5.6296283 50.6786482)
unknown,NA,50.6265048,5.6266562,Awans,Liege,Wallonia,POINT (5.6266562 50.6265048)
unknown,NA,50.668691,5.5085327,Ans,Liege,Wallonia,POINT (5.5085327 50.668691)
unknown,NA,50.6853294,5.6396331,Herstal,Liege,Wallonia,POINT (5.6396331 50.6853294)
unknown,NA,50.6350757,5.5628874,Liège,Liege,Wallonia,POINT (5.5628874 50.6350757)
unknown,NA,50.5899416,5.5600127,Ougrée,Liege,Wallonia,POINT (5.5600127 50.5899416)
unknown,NA,50.6696205,5.6444406,Liège,Liege,Wallonia,POINT (5.6444406 50.6696205)
unknown,NA,50.6315495,5.5661091,Liège,Liege,Wallonia,POINT (5.5661091 50.6315495)
unknown,NA,50.629978,5.5467129,Liège,Liege,Wallonia,POINT (5.5467129 50.629978)
unknown,NA,50.6174086,5.5561652,Liège,Liege,Wallonia,POINT (5.5561652 50.6174086)
unknown,NA,50.5954673,5.5638529,Angleur,Liege,Wallonia,POINT (5.5638529 50.5954673)
unknown,NA,50.5775669,5.5675835,Liège,Liege,Wallonia,POINT (5.5675835 50.5775669)
unknown,NA,50.6406405,5.5851339,Liège,Liege,Wallonia,POINT (5.5851339 50.6406405)
unknown,NA,50.6603605,5.5209119,Ans,Liege,Wallonia,POINT (5.5209119 50.6603605)
unknown,NA,50.6569952,5.6408723,Liège,Liege,Wallonia,POINT (5.6408723 50.6569952)
unknown,NA,50.6219431,5.6022879,GrivegnéeLiège),Liege,Wallonia,POINT (5.6022879 50.6219431)
unknown,NA,50.6467498,5.5138837,Montegnée,Liege,Wallonia,POINT (5.5138837 50.6467498)
unknown,NA,50.6309193,5.5622219,Liège,Liege,Wallonia,POINT (5.5622219 50.6309193)
unknown,NA,50.6267689,5.5568948,Liège,Liege,Wallonia,POINT (5.5568948 50.6267689)
unknown,NA,50.6281848,5.5968982,GrivegnéeLiège),Liege,Wallonia,POINT (5.5968982 50.6281848)
unknown,NA,50.6723169,5.5346471,Alleur,Liege,Wallonia,POINT (5.5346471 50.6723169)
unknown,NA,50.6108788,5.6712323,Romsée,Liege,Wallonia,POINT (5.6712323 50.6108788)
unknown,NA,50.6204917,5.552015,Liège,Liege,Wallonia,POINT (5.552015 50.6204917)
unknown,NA,50.6204917,5.552015,Liège,Liege,Wallonia,POINT (5.552015 50.6204917)
unknown,NA,50.6353953,5.5676214,Liège,Liege,Wallonia,POINT (5.5676214 50.6353953)
unknown,NA,50.651479,5.4938124,Grâce-Hollogne,Liege,Wallonia,POINT (5.4938124 50.651479)
unknown,NA,50.6800781,5.642173,Herstal,Liege,Wallonia,POINT (5.642173 50.6800781)
unknown,NA,50.6861236,5.5766194,Milmort,Liege,Wallonia,POINT (5.5766194 50.6861236)
unknown,NA,50.6861236,5.5766194,Milmort,Liege,Wallonia,POINT (5.5766194 50.6861236)
unknown,NA,50.66958,5.6482503,Liège,Liege,Wallonia,POINT (5.6482503 50.66958)
unknown,NA,50.6705735,5.4983043,Loncin,Liege,Wallonia,POINT (5.4983043 50.6705735)
unknown,NA,50.6699758,5.520376,Alleur,Liege,Wallonia,POINT (5.520376 50.6699758)
unknown,NA,50.5956111,5.4833339,Seraing,Liege,Wallonia,POINT (5.4833339 50.5956111)
unknown,NA,50.6526566,5.4459713,Bierset,Liege,Wallonia,POINT (5.4459713 50.6526566)
unknown,NA,50.661286,5.5494147,Liège,Liege,Wallonia,POINT (5.5494147 50.661286)
unknown,NA,50.6461737,5.4338837,BIERSET,Liege,Wallonia,POINT (5.4338837 50.6461737)
unknown,NA,50.6461737,5.4338837,BIERSET,Liege,Wallonia,POINT (5.4338837 50.6461737)
unknown,NA,50.6612134,5.529617,Ans,Liege,Wallonia,POINT (5.529617 50.6612134)
unknown,NA,50.6351789,5.5731529,Liège,Liege,Wallonia,POINT (5.5731529 50.6351789)
unknown,NA,50.6533827,5.6276214,Liège,Liege,Wallonia,POINT (5.6276214 50.6533827)
unknown,NA,50.646921,5.5845502,Liège,Liege,Wallonia,POINT (5.5845502 50.646921)
unknown,NA,50.5772729,5.5690988,Liège,Liege,Wallonia,POINT (5.5690988 50.5772729)
unknown,NA,50.6183061,5.6849714,Fléron,Liege,Wallonia,POINT (5.6849714 50.6183061)
unknown,NA,50.6496431,5.5858301,Liège,Liege,Wallonia,POINT (5.5858301 50.6496431)
unknown,NA,50.6441707,5.5732376,Liège,Liege,Wallonia,POINT (5.5732376 50.6441707)
unknown,NA,50.6897334,5.648296,HERSTAL,Liege,Wallonia,POINT (5.648296 50.6897334)
unknown,NA,50.6319748,5.5801468,Liège,Liege,Wallonia,POINT (5.5801468 50.6319748)
unknown,NA,50.6520605,5.4972516,Grâce-Hollogne,Liege,Wallonia,POINT (5.4972516 50.6520605)
unknown,NA,50.589061,5.5730992,Liège,Liege,Wallonia,POINT (5.5730992 50.589061)
unknown,NA,50.5857123,5.571322,Liège,Liege,Wallonia,POINT (5.571322 50.5857123)
unknown,NA,50.5847557,5.5683542,Liège,Liege,Wallonia,POINT (5.5683542 50.5847557)
unknown,NA,50.6350757,5.5628874,Liège,Liege,Wallonia,POINT (5.5628874 50.6350757)
unknown,NA,50.6113414,5.6834777,Magnée,Liege,Wallonia,POINT (5.6834777 50.6113414)
unknown,NA,50.6902917,5.6178643,Herstal,Liege,Wallonia,POINT (5.6178643 50.6902917)
unknown,NA,50.599496,5.566382,Angleur,Liege,Wallonia,POINT (5.566382 50.599496)
unknown,NA,50.5826927,5.5565655,Liège,Liege,Wallonia,POINT (5.5565655 50.5826927)
unknown,NA,50.6103478,5.5775123,Angleur,Liege,Wallonia,POINT (5.5775123 50.6103478)
unknown,NA,50.635268,5.5915565,Liège,Liege,Wallonia,POINT (5.5915565 50.635268)
unknown,1,50.6406878,5.4444752,Grâce-Hollogne,Liege,Wallonia,POINT (5.4444752 50.6406878)
unknown,1,50.6674904,5.5073923,Grâce-Hollogne,Liege,Wallonia,POINT (5.5073923 50.6674904)
unknown,1,50.6674904,5.5073923,Grâce-Hollogne,Liege,Wallonia,POINT (5.5073923 50.6674904)
unknown,1,50.6674904,5.5073923,Grâce-Hollogne,Liege,Wallonia,POINT (5.5073923 50.6674904)
unknown,1,50.6674904,5.5073923,Grâce-Hollogne,Liege,Wallonia,POINT (5.5073923 50.6674904)
unknown,1,50.6700382,5.5268029,Alleur,Liege,Wallonia,POINT (5.5268029 50.6700382)
unknown,1,50.6495289,5.4903542,Grâce-Hollogne,Liege,Wallonia,POINT (5.4903542 50.6495289)
unknown,1,50.637993,5.5691839,Liège,Liege,Wallonia,POINT (5.5691839 50.637993)
unknown,1,50.637993,5.5691839,Liège,Liege,Wallonia,POINT (5.5691839 50.637993)
unknown,1,50.6320858,5.6191897,Liège,Liege,Wallonia,POINT (5.6191897 50.6320858)
unknown,1,50.6430315,5.5707457,Liège,Liege,Wallonia,POINT (5.5707457 50.6430315)
unknown,1,50.6513367,5.5473074,Ans,Liege,Wallonia,POINT (5.5473074 50.6513367)
unknown,1,50.6293934,5.5312526,Saint-NicolasLg,Liege,Wallonia,POINT (5.5312526 50.6293934)
unknown,1,50.6204769,5.5307678,Saint-NicolasLg,Liege,Wallonia,POINT (5.5307678 50.6204769)
unknown,1,50.6320671,5.5094698,Saint-NicolasLg,Liege,Wallonia,POINT (5.5094698 50.6320671)
unknown,1,50.6318787,5.5385923,Saint-NicolasLg,Liege,Wallonia,POINT (5.5385923 50.6318787)
unknown,1,50.6368731,5.5251239,Saint-NicolasLg,Liege,Wallonia,POINT (5.5251239 50.6368731)
unknown,1,50.6898168,5.614584,Herstal,Liege,Wallonia,POINT (5.614584 50.6898168)
unknown,1,50.6477019,5.5661095,Liège,Liege,Wallonia,POINT (5.5661095 50.6477019)
unknown,1,50.661286,5.5494147,Liège,Liege,Wallonia,POINT (5.5494147 50.661286)
unknown,1,50.6386827,5.5679667,Liège,Liege,Wallonia,POINT (5.5679667 50.6386827)
unknown,1,50.645527,5.526969,Saint-NicolasLg,Liege,Wallonia,POINT (5.526969 50.645527)
unknown,1,50.6889418,5.5818824,Milmort,Liege,Wallonia,POINT (5.5818824 50.6889418)
unknown,1,50.6889418,5.5818824,Milmort,Liege,Wallonia,POINT (5.5818824 50.6889418)
unknown,1,50.6889418,5.5818824,Milmort,Liege,Wallonia,POINT (5.5818824 50.6889418)
unknown,1,50.6444371,5.5363326,Liège,Liege,Wallonia,POINT (5.5363326 50.6444371)
unknown,1,50.5911962,5.5579829,Liège,Liege,Wallonia,POINT (5.5579829 50.5911962)
unknown,1,50.652036,5.5178069,Ans,Liege,Wallonia,POINT (5.5178069 50.652036)
unknown,1,50.6710455,5.5784697,Vottem,Liege,Wallonia,POINT (5.5784697 50.6710455)
unknown,NA,50.5805176,5.5076822,Seraing,Liege,Wallonia,POINT (5.5076822 50.5805176)
unknown,1,50.699778,5.6245193,Herstal,Liege,Wallonia,POINT (5.6245193 50.699778)
unknown,1,50.6472706,5.5869968,Liège,Liege,Wallonia,POINT (5.5869968 50.6472706)
unknown,NA,50.6751189,5.5293957,Alleur,Liege,Wallonia,POINT (5.5293957 50.6751189)
unknown,1,50.6540149,5.5220389,Ans,Liege,Wallonia,POINT (5.5220389 50.6540149)
unknown,1,50.6547742,5.6086032,Bierset,Liege,Wallonia,POINT (5.6086032 50.6547742)
unknown,1,50.6165596,5.632001,Chênée,Liege,Wallonia,POINT (5.632001 50.6165596)
unknown,1,50.642444,5.5204277,Saint-Nicolas,Liege,Wallonia,POINT (5.5204277 50.642444)
unknown,1,50.6414343,5.5193668,Saint-Nicolas,Liege,Wallonia,POINT (5.5193668 50.6414343)
unknown,1,50.6228056,5.6514992,Beyne-Heusay,Liege,Wallonia,POINT (5.6514992 50.6228056)
unknown,1,50.6205298,5.6490019,Beyne-Heusay,Liege,Wallonia,POINT (5.6490019 50.6205298)
unknown,1,50.6439941,5.6364595,Vottem,Liege,Wallonia,POINT (5.6364595 50.6439941)
unknown,1,50.6710455,5.5784697,Vottem,Liege,Wallonia,POINT (5.5784697 50.6710455)
unknown,1,50.69698,5.588153,Milmort,Liege,Wallonia,POINT (5.588153 50.69698)
unknown,1,50.6409111,5.5662054,Liège,Liege,Wallonia,POINT (5.5662054 50.6409111)
unknown,1,50.6338766,5.5698783,Liège,Liege,Wallonia,POINT (5.5698783 50.6338766)
unknown,NA,50.6292385,5.5812901,Liège,Liege,Wallonia,POINT (5.5812901 50.6292385)
unknown,1,50.6310349,5.5705001,Liège,Liege,Wallonia,POINT (5.5705001 50.6310349)
unknown,1,50.6326285,5.581767,Liège,Liege,Wallonia,POINT (5.581767 50.6326285)
unknown,1,50.6061818,5.5656837,Angleur,Liege,Wallonia,POINT (5.5656837 50.6061818)
unknown,1,50.64167,5.56705,Liège,Liege,Wallonia,POINT (5.56705 50.64167)
unknown,NA,50.6432961,5.5682981,Liège,Liege,Wallonia,POINT (5.5682981 50.6432961)
unknown,NA,50.6954708,5.5869418,Milmort,Liege,Wallonia,POINT (5.5869418 50.6954708)
unknown,NA,50.6954403,5.6164976,Herstal,Liege,Wallonia,POINT (5.6164976 50.6954403)
unknown,NA,50.6446979,5.4695226,Grâce-Hollogne,Liege,Wallonia,POINT (5.4695226 50.6446979)
unknown,NA,50.6418964,5.5859472,Liège,Liege,Wallonia,POINT (5.5859472 50.6418964)
unknown,1,50.6571598,5.4996093,Grâce-Hollogne,Liege,Wallonia,POINT (5.4996093 50.6571598)
unknown,NA,50.578389,5.57552,Liège,Liege,Wallonia,POINT (5.57552 50.578389)
unknown,NA,50.6198851,5.5242242,Montegnée,Liege,Wallonia,POINT (5.5242242 50.6198851)
unknown,1,50.6397571,5.569953,Liège,Liege,Wallonia,POINT (5.569953 50.6397571)
unknown,1,50.6525376,5.6107027,Liège,Liege,Wallonia,POINT (5.6107027 50.6525376)
unknown,1,50.6379785,5.6053158,Liège,Liege,Wallonia,POINT (5.6053158 50.6379785)
unknown,NA,50.5960687,5.5899577,Angleur,Liege,Wallonia,POINT (5.5899577 50.5960687)
unknown,NA,50.6956726,5.6015349,Slins,Liege,Wallonia,POINT (5.6015349 50.6956726)
unknown,NA,50.6552645,5.4816061,Bierset,Liege,Wallonia,POINT (5.4816061 50.6552645)
unknown,NA,50.6253515,5.580168,Liège,Liege,Wallonia,POINT (5.580168 50.6253515)
unknown,NA,50.6813314,5.531131,Alleur,Liege,Wallonia,POINT (5.531131 50.6813314)
unknown,1,50.6340255,5.5653103,Liège,Liege,Wallonia,POINT (5.5653103 50.6340255)
unknown,1,50.6340255,5.5653103,Liège,Liege,Wallonia,POINT (5.5653103 50.6340255)
unknown,1,50.6323462,5.5660077,Liège,Liege,Wallonia,POINT (5.5660077 50.6323462)
unknown,1,50.6550814,5.5293122,Ans,Liege,Wallonia,POINT (5.5293122 50.6550814)
unknown,1,50.6550814,5.5293122,Ans,Liege,Wallonia,POINT (5.5293122 50.6550814)
unknown,1,50.6949285,5.6225651,Herstal,Liege,Wallonia,POINT (5.6225651 50.6949285)
unknown,1,50.696304,5.6186727,Herstal,Liege,Wallonia,POINT (5.6186727 50.696304)
unknown,1,50.6237994,5.6521596,Liège,Liege,Wallonia,POINT (5.6521596 50.6237994)
unknown,1,50.6001087,5.485951,Seraing,Liege,Wallonia,POINT (5.485951 50.6001087)
unknown,1,50.6921334,5.6191303,Herstal,Liege,Wallonia,POINT (5.6191303 50.6921334)
unknown,NA,50.6460078,5.5591744,Liège,Liege,Wallonia,POINT (5.5591744 50.6460078)
unknown,NA,50.6162379,5.5944876,Liège,Liege,Wallonia,POINT (5.5944876 50.6162379)
unknown,NA,50.5897993,5.4940695,Seraing,Liege,Wallonia,POINT (5.4940695 50.5897993)
unknown,1,50.6352713,5.5844648,Liège,Liege,Wallonia,POINT (5.5844648 50.6352713)
unknown,NA,50.6499594,5.4806646,Grâce-Hollogne,Liege,Wallonia,POINT (5.4806646 50.6499594)
unknown,1,50.6329586,5.5697498,Neuville,Liege,Wallonia,POINT (5.5697498 50.6329586)
unknown,1,50.6329586,5.5697498,Neuville,Liege,Wallonia,POINT (5.5697498 50.6329586)
unknown,1,50.6297981,5.6968626,Rétinne,Liege,Wallonia,POINT (5.6968626 50.6297981)
unknown,1,50.6290211,5.5832828,Liège,Liege,Wallonia,POINT (5.5832828 50.6290211)
unknown,1,50.6407147,5.5747837,Liège,Liege,Wallonia,POINT (5.5747837 50.6407147)
unknown,1,50.6390411,5.5691874,Liège,Liege,Wallonia,POINT (5.5691874 50.6390411)
unknown,1,50.6133868,5.6764691,Fleron,Liege,Wallonia,POINT (5.6764691 50.6133868)
unknown,1,50.659342,5.5231139,Ans,Liege,Wallonia,POINT (5.5231139 50.659342)
unknown,1,50.6270299,5.5709863,Liège,Liege,Wallonia,POINT (5.5709863 50.6270299)
unknown,1,50.6341066,5.3635041,Grâce-Hollogne,Liege,Wallonia,POINT (5.3635041 50.6341066)
unknown,1,50.6544245,5.5060124,Ans,Liege,Wallonia,POINT (5.5060124 50.6544245)
unknown,1,50.6954403,5.6164976,Herstal,Liege,Wallonia,POINT (5.6164976 50.6954403)
unknown,1,50.6952685,5.617798,Herstal,Liege,Wallonia,POINT (5.617798 50.6952685)
unknown,1,50.6929,5.621298,Herstal,Liege,Wallonia,POINT (5.621298 50.6929)
unknown,1,50.6702061,5.6480276,Wandre,Liege,Wallonia,POINT (5.6480276 50.6702061)
unknown,1,50.6357426,5.5877896,Liège,Liege,Wallonia,POINT (5.5877896 50.6357426)
unknown,1,50.6395221,5.5795018,Liège,Liege,Wallonia,POINT (5.5795018 50.6395221)
unknown,1,50.6924884,5.6354116,Herstal,Liege,Wallonia,POINT (5.6354116 50.6924884)
unknown,1,50.5923234,5.5594897,Ougrée,Liege,Wallonia,POINT (5.5594897 50.5923234)
unknown,1,50.6081882,5.6041979,Angleur,Liege,Wallonia,POINT (5.6041979 50.6081882)
unknown,1,50.6069866,5.5160656,Seraing,Liege,Wallonia,POINT (5.5160656 50.6069866)
unknown,1,50.6232206,5.6546917,Beyne-Heusay,Liege,Wallonia,POINT (5.6546917 50.6232206)
unknown,1,50.63304,5.5779615,Liège,Liege,Wallonia,POINT (5.5779615 50.63304)
unknown,1,50.6301775,5.5668159,Liège,Liege,Wallonia,POINT (5.5668159 50.6301775)
unknown,1,50.6260405,5.6476277,Beyne-Heusay,Liege,Wallonia,POINT (5.6476277 50.6260405)
unknown,1,50.6397154,5.5691844,Liège,Liege,Wallonia,POINT (5.5691844 50.6397154)
unknown,1,50.654335,5.4817103,Grace,Liege,Wallonia,POINT (5.4817103 50.654335)
fix,1,50.6633425,5.5098021,NA,Liege,Wallonia,POINT (5.5098021 50.6633425)
fix,1,50.6238413,5.5580042,NA,Liege,Wallonia,POINT (5.5580042 50.6238413)
fix,1,50.6442632,5.5728745,NA,Liege,Wallonia,POINT (5.5728745 50.6442632)
fix,1,50.6294626,5.5692871,NA,Liege,Wallonia,POINT (5.5692871 50.6294626)
fix,0,50.67434,5.51338,Alleur,Liege,Wallonia,POINT (5.51338 50.67434)
fix,1,50.6277278,5.4627664,GRACE HOLLOGNE,Liege,Wallonia,POINT (5.4627664 50.6277278)
fix,1,50.6477958,5.5344905,Liège,Liege,Wallonia,POINT (5.5344905 50.6477958)
fix,1,50.6477958,5.5344905,Liège,Liege,Wallonia,POINT (5.5344905 50.6477958)
fix,1,50.6477958,5.5344905,Liège,Liege,Wallonia,POINT (5.5344905 50.6477958)
fix,1,50.59484,5.49247,SERAING,Liege,Wallonia,POINT (5.49247 50.59484)
fix,1,50.6069766,5.4991887,SERAING,Liege,Wallonia,POINT (5.4991887 50.6069766)
fix,1,50.59484,5.49247,SERAING,Liege,Wallonia,POINT (5.49247 50.59484)
fix,1,50.59484,5.49247,SERAING,Liege,Wallonia,POINT (5.49247 50.59484)
fix,1,50.6162379,5.5944876,Liège,Liege,Wallonia,POINT (5.5944876 50.6162379)
fix,0,50.6014898,5.5499731,Seraing,Liege,Wallonia,POINT (5.5499731 50.6014898)
fix,0,50.6014898,5.5499731,Seraing,Liege,Wallonia,POINT (5.5499731 50.6014898)
fix,1,50.6448843,5.570448,Liege,Liege,Wallonia,POINT (5.570448 50.6448843)
fix,1,50.6915449,5.6250041,Herstal,Liege,Wallonia,POINT (5.6250041 50.6915449)
fix,0,50.6119791,5.564206,Liège,Liege,Wallonia,POINT (5.564206 50.6119791)
fix,1,50.6934624,5.6276423,Herstal,Liege,Wallonia,POINT (5.6276423 50.6934624)
fix,1,50.64225,5.5742269,Liège,Liege,Wallonia,POINT (5.5742269 50.64225)
fix,1,50.6060623,5.4998549,Seraing,Liege,Wallonia,POINT (5.4998549 50.6060623)
fix,1,50.6432319,5.5606982,Liège,Liege,Wallonia,POINT (5.5606982 50.6432319)
fix,0,50.6432319,5.5606982,Liège,Liege,Wallonia,POINT (5.5606982 50.6432319)
fix,1,50.6300323,5.5668254,LIEGE,Liege,Wallonia,POINT (5.5668254 50.6300323)
fix,1,50.6347506,5.5716348,Liège ,Liege,Wallonia,POINT (5.5716348 50.6347506)
fix,0,50.6067499,5.5353396,Ougrée,Liege,Wallonia,POINT (5.5353396 50.6067499)
fix,1,50.6022512,5.6120554,Chênée,Liege,Wallonia,POINT (5.6120554 50.6022512)
fix,0,50.6424118,5.6208463,Bressoux,Liege,Wallonia,POINT (5.6208463 50.6424118)
fix,0,50.6570393,5.4982777,Grace-Hollogne,Liege,Wallonia,POINT (5.4982777 50.6570393)
fix,0,50.6407321,5.5707902,Luik,Liege,Wallonia,POINT (5.5707902 50.6407321)
fix,0,50.6803148,5.5798891,Vottem,Liege,Wallonia,POINT (5.5798891 50.6803148)
fix,0,50.6301235,5.5573815,LIEGE,Liege,Wallonia,POINT (5.5573815 50.6301235)
fix,1,50.5942315,5.5616736,Seraing,Liege,Wallonia,POINT (5.5616736 50.5942315)
fix,1,50.6484456,5.5908839,Liège,Liege,Wallonia,POINT (5.5908839 50.6484456)
fix,0,50.573036,5.535229,Boncelles,Liege,Wallonia,POINT (5.535229 50.573036)
fix,1,50.6508567,5.5698555,Liege ,Liege,Wallonia,POINT (5.5698555 50.6508567)
fix,1,50.5896477,5.555536,Seraing,Liege,Wallonia,POINT (5.555536 50.5896477)
fix,1,50.6389997,5.5743683,Liège,Liege,Wallonia,POINT (5.5743683 50.6389997)
fix,1,50.6235755,5.5750552,Liège,Liege,Wallonia,POINT (5.5750552 50.6235755)
fix,1,50.6756433,5.6392979,Herstal,Liege,Wallonia,POINT (5.6392979 50.6756433)
fix,1,50.6578551,5.4969242,Grâce-Hollogne,Liege,Wallonia,POINT (5.4969242 50.6578551)
fix,1,50.6401095,5.5769716,Liège,Liege,Wallonia,POINT (5.5769716 50.6401095)
fix,0,50.6508567,5.5698555,Luik ,Liege,Wallonia,POINT (5.5698555 50.6508567)
fix,0,50.6461149,5.5355947,LIEGE,Liege,Wallonia,POINT (5.5355947 50.6461149)
fix,1,50.6462088,5.5765511,Liège,Liege,Wallonia,POINT (5.5765511 50.6462088)
fix,1,50.6394039,5.580286,Liège,Liege,Wallonia,POINT (5.580286 50.6394039)
fix,1,50.6236126,5.5740626,Liege,Liege,Wallonia,POINT (5.5740626 50.6236126)
fix,1,50.6446955,5.6056066,Liège,Liege,Wallonia,POINT (5.6056066 50.6446955)
fix,0,50.6391038,5.3667607,Grâce-Hollogne,Liege,Wallonia,POINT (5.3667607 50.6391038)
fix,1,50.6701388,5.6446102,WANDRE,Liege,Wallonia,POINT (5.6446102 50.6701388)
fix,1,50.6600963,5.5209567,ANS,Liege,Wallonia,POINT (5.5209567 50.6600963)
fix,1,50.6482202,5.5873229,Liège,Liege,Wallonia,POINT (5.5873229 50.6482202)
fix,1,50.6391063,5.6207014,Jupille,Liege,Wallonia,POINT (5.6207014 50.6391063)
fix,0,50.6682599,5.5681139,Herstal ,Liege,Wallonia,POINT (5.5681139 50.6682599)
fix,1,50.6903579,5.5922106,Herstal (Milmort),Liege,Wallonia,POINT (5.5922106 50.6903579)
fix,0,50.6787306,5.628885,Herstal ,Liege,Wallonia,POINT (5.628885 50.6787306)
fix,1,50.6377514,5.4521589,Grâce-Hollogne,Liege,Wallonia,POINT (5.4521589 50.6377514)
fix,1,50.6377514,5.4521589,Grâce-Hollogne,Liege,Wallonia,POINT (5.4521589 50.6377514)
fix,1,50.6579384,5.6406484,Liège,Liege,Wallonia,POINT (5.6406484 50.6579384)
fix,1,50.64161,5.459086,Grâce-Hollogne,Liege,Wallonia,POINT (5.459086 50.64161)
